Security,Term,Yield,Speed,WAL
Agency MBS,120,0.0575,0.025,2.0065078044491247
Agency MBS,180,0.0575,0.025,2.3515514572780005
Agency MBS,240,0.0575,0.025,2.5733620894102667
Agency MBS,360,0.0575,0.025,2.830083620640105
Agency MBS,18,0.0575,0.0275,0.5789119464023138
Agency MBS,24,0.0575,0.0275,0.729757480638107
Agency MBS,36,0.0575,0.0275,0.9802188903281382
Agency MBS,48,0.0575,0.0275,1.180773940403791
Agency MBS,60,0.0575,0.0275,1.3476327252218283
Agency MBS,72,0.0575,0.0275,1.489643485627125
Agency MBS,84,0.0575,0.0275,1.6112239908533343
Agency MBS,120,0.0575,0.0275,1.8933649095083087
Agency MBS,180,0.0575,0.0275,2.1981785715563507
Agency MBS,240,0.0575,0.0275,2.3917083410739948
Agency MBS,360,0.0575,0.0275,2.613297047344999
Agency MBS,18,0.0575,0.03,0.5678960955327742
Agency MBS,24,0.0575,0.03,0.7134544114610816
Agency MBS,36,0.0575,0.03,0.9520014016384509
Agency MBS,48,0.0575,0.03,1.1399151355834733
Agency MBS,60,0.0575,0.03,1.2953410906009417
Agency MBS,72,0.0575,0.03,1.4262729055174217
Agency MBS,84,0.0575,0.03,1.5368351225812722
Agency MBS,120,0.0575,0.03,1.7921479201472652
Agency MBS,180,0.0575,0.03,2.064815832024012
Agency MBS,240,0.0575,0.03,2.2350692577377407
Agency MBS,360,0.0575,0.03,2.4281565138609005
Agency MBS,18,0.0575,0.0325,0.5595088231684836
Agency MBS,24,0.0575,0.0325,0.6995670620996998
Agency MBS,36,0.0575,0.0325,0.9249881299169974
Agency MBS,48,0.0575,0.0325,1.103612248763423
Agency MBS,60,0.0575,0.0325,1.2472596280929238
Agency MBS,72,0.0575,0.0325,1.367649189720613
Agency MBS,84,0.0575,0.0325,1.470394856769156
Agency MBS,120,0.0575,0.0325,1.702420106763171
Agency MBS,180,0.0575,0.0325,1.947256949098881
Agency MBS,240,0.0575,0.0325,2.098892103700308
Agency MBS,360,0.0575,0.0325,2.2686158648508625
Agency MBS,18,0.0575,0.035,0.5513288750660278
Agency MBS,24,0.0575,0.035,0.6860972351359341
Agency MBS,36,0.0575,0.035,0.901387108390932
Agency MBS,48,0.0575,0.035,1.0685394878133272
Agency MBS,60,0.0575,0.035,1.2028762646167037
Agency MBS,72,0.0575,0.035,1.3148985782068647
Agency MBS,84,0.0575,0.035,1.4087621274821134
Agency MBS,120,0.0575,0.035,1.6216191280547394
Agency MBS,180,0.0575,0.035,1.843536119419759
Agency MBS,240,0.0575,0.035,1.9789189127594389
Agency MBS,360,0.0575,0.035,2.1293143162021253
Agency MBS,18,0.06,0.005,0.6855403181247134
Agency MBS,24,0.06,0.005,0.914991150811928
Agency MBS,36,0.06,0.005,1.3588576968734472
Agency MBS,48,0.06,0.005,1.7828066203147197
Agency MBS,60,0.06,0.005,2.1894230450681373
Agency MBS,72,0.06,0.005,2.5801427401780415
Agency MBS,84,0.06,0.005,2.956460785278482
Agency MBS,120,0.06,0.005,4.008174874471343
Agency MBS,180,0.06,0.005,5.540309713136401
Agency MBS,240,0.06,0.005,6.834841841454016
Agency MBS,360,0.06,0.005,8.810218897551803
Agency MBS,18,0.06,0.0075,0.6710380136103141
Agency MBS,24,0.06,0.0075,0.8891711864735375
Agency MBS,36,0.06,0.0075,1.3004626598454203
Agency MBS,48,0.06,0.0075,1.6830156802508158
Agency MBS,60,0.06,0.0075,2.0412940378383926
Agency MBS,72,0.06,0.0075,2.3776612314244208
Agency MBS,84,0.06,0.0075,2.695219595738711
Agency MBS,120,0.06,0.0075,3.5504529243836243
Agency MBS,180,0.06,0.0075,4.718514664166278
Agency MBS,240,0.06,0.0075,5.639567045578087
Agency MBS,360,0.06,0.0075,6.937426336379553
Agency MBS,18,0.06,0.01,0.6572294782972058
Agency MBS,24,0.06,0.01,0.8641609548836846
Agency MBS,36,0.06,0.01,1.2475181237873123
Agency MBS,48,0.06,0.01,1.595195058045175
Agency MBS,60,0.06,0.01,1.913640052816661
Agency MBS,72,0.06,0.01,2.2069422796893665
Agency MBS,84,0.06,0.01,2.4788820497641644
Agency MBS,120,0.06,0.01,3.1895548834619007
Agency MBS,180,0.06,0.01,4.111979913442533
Agency MBS,240,0.06,0.01,4.802789391674773
Agency MBS,360,0.06,0.01,5.722931061072667
Agency MBS,18,0.06,0.0125,0.6447091053229267
Agency MBS,24,0.06,0.0125,0.8417658520961234
Agency MBS,36,0.06,0.0125,1.1992515845931435
Agency MBS,48,0.06,0.0125,1.5167332726970437
Agency MBS,60,0.06,0.0125,1.8022418760695613
Agency MBS,72,0.06,0.0125,2.060389009507393
Agency MBS,84,0.06,0.0125,2.296892425440604
Agency MBS,120,0.06,0.0125,2.8980397791988595
Agency MBS,180,0.06,0.0125,3.6465949131403033
Agency MBS,240,0.06,0.0125,4.184758934735615
Agency MBS,360,0.06,0.0125,4.872977652979677
Agency MBS,18,0.06,0.015,0.6325481824826996
Agency MBS,24,0.06,0.015,0.8193283529135574
Agency MBS,36,0.06,0.015,1.1549885367020976
Agency MBS,48,0.06,0.015,1.4466932168610729
Agency MBS,60,0.06,0.015,1.704195423704549
Agency MBS,72,0.06,0.015,1.9340106551156355
Agency MBS,84,0.06,0.015,2.1412058591653556
Agency MBS,120,0.06,0.015,2.657297762931227
Agency MBS,180,0.06,0.015,3.2784253164040744
Agency MBS,240,0.06,0.015,3.710512861768294
Agency MBS,360,0.06,0.015,4.24538748408654
Agency MBS,18,0.06,0.0175,0.6207358289066085
Agency MBS,24,0.06,0.0175,0.7998564347454861
Agency MBS,36,0.06,0.0175,1.1141379495068473
Agency MBS,48,0.06,0.0175,1.3826481197889129
Agency MBS,60,0.06,0.0175,1.6170711551909764
Agency MBS,72,0.06,0.0175,1.8231712882748683
Agency MBS,84,0.06,0.0175,2.0064105269772163
Agency MBS,120,0.06,0.0175,2.4552621095912186
Agency MBS,180,0.06,0.0175,2.9793678052746615
Agency MBS,240,0.06,0.0175,3.334569457045155
Agency MBS,360,0.06,0.0175,3.7636576510104445
Agency MBS,18,0.06,0.02,0.6089054220309769
Agency MBS,24,0.06,0.02,0.7810454651444512
Agency MBS,36,0.06,0.02,1.0761798054044702
Agency MBS,48,0.06,0.02,1.325436982794059
Agency MBS,60,0.06,0.02,1.5388249646501644
Agency MBS,72,0.06,0.02,1.7252292520005206
Agency MBS,84,0.06,0.02,1.8890582284392907
Agency MBS,120,0.06,0.02,2.2830060025602488
Agency MBS,180,0.06,0.02,2.7324911538330063
Agency MBS,240,0.06,0.02,3.0302140099679336
Agency MBS,360,0.06,0.02,3.3820523902615647
Agency MBS,18,0.06,0.0225,0.5986791436987303
Agency MBS,24,0.06,0.0225,0.762255683253149
Agency MBS,36,0.06,0.0225,1.0424963758460637
Agency MBS,48,0.06,0.0225,1.2731876069946364
Agency MBS,60,0.06,0.0225,1.4693264006127054
Agency MBS,72,0.06,0.0225,1.63796443232773
Agency MBS,84,0.06,0.0225,1.7855046655618743
Agency MBS,120,0.06,0.0225,2.1347787645314042
Agency MBS,180,0.06,0.0225,2.5244006062774274
Agency MBS,240,0.06,0.0225,2.778063250774174
Agency MBS,360,0.06,0.0225,3.0721782173436107
Agency MBS,18,0.06,0.025,0.588725823508056
Agency MBS,24,0.06,0.025,0.7458393143551759
Agency MBS,36,0.06,0.025,1.0099447469130174
Agency MBS,48,0.06,0.025,1.225259804097827
Agency MBS,60,0.06,0.025,1.406245636994001
Agency MBS,72,0.06,0.025,1.5595009170314817
Agency MBS,84,0.06,0.025,1.6934813903663632
Agency MBS,120,0.06,0.025,2.005456612048079
Agency MBS,180,0.06,0.025,2.347213927451055
Agency MBS,240,0.06,0.025,2.5660451913008866
Agency MBS,360,0.06,0.025,2.8161633309863308
Agency MBS,18,0.06,0.0275,0.5790376998645921
Agency MBS,24,0.06,0.0275,0.7299481716393551
Agency MBS,36,0.06,0.0275,0.979152086748373
Agency MBS,48,0.06,0.0275,1.1810904486879925
Agency MBS,60,0.06,0.0275,1.3478885618760985
Agency MBS,72,0.06,0.0275,1.4897132257896484
Agency MBS,84,0.06,0.0275,1.6110722816713563
Agency MBS,120,0.06,0.0275,1.8913907011826974
Agency MBS,180,0.06,0.0275,2.1947174508773295
Agency MBS,240,0.06,0.0275,2.3854044065972837
Agency MBS,360,0.06,0.0275,2.6009065371254847
Agency MBS,18,0.06,0.03,0.56801970516401
Agency MBS,24,0.06,0.03,0.7136385252434735
Agency MBS,36,0.06,0.03,0.9522494981293267
Agency MBS,48,0.06,0.03,1.140182510283012
Agency MBS,60,0.06,0.03,1.2955200739380957
Agency MBS,72,0.06,0.03,1.4252174431881495
Agency MBS,84,0.06,0.03,1.536649863832041
Agency MBS,120,0.06,0.03,1.7910597642009396
Agency MBS,180,0.06,0.03,2.0615201558340055
Agency MBS,240,0.06,0.03,2.22935008832938
Agency MBS,360,0.06,0.03,2.4170102917279235
Agency MBS,18,0.06,0.0325,0.559622562716528
Agency MBS,24,0.06,0.0325,0.6997302913886599
Agency MBS,36,0.06,0.0325,0.925217680630969
Agency MBS,48,0.06,0.0325,1.1037931206662064
Agency MBS,60,0.06,0.0325,1.2473796199698077
Agency MBS,72,0.06,0.0325,1.3676154010977968
Agency MBS,84,0.06,0.0325,1.4701064825574355
Agency MBS,120,0.06,0.0325,1.701320353127407
Agency MBS,180,0.06,0.0325,1.9441939472065848
Agency MBS,240,0.06,0.0325,2.092959038630771
Agency MBS,360,0.06,0.0325,2.258544780433239
Agency MBS,18,0.06,0.035,0.5514330998696876
Agency MBS,24,0.06,0.035,0.6862404900076835
Agency MBS,36,0.06,0.035,0.901571141626284
Agency MBS,48,0.06,0.035,1.0686932140906518
Agency MBS,60,0.06,0.035,1.2029520212048068
Agency MBS,72,0.06,0.035,1.314804166637695
Agency MBS,84,0.06,0.035,1.4084954152335227
Agency MBS,120,0.06,0.035,1.620546246414242
Agency MBS,180,0.06,0.035,1.8398907614065143
Agency MBS,240,0.06,0.035,1.9733859504366427
Agency MBS,360,0.06,0.035,2.120098660512888
Agency MBS,18,0.0625,0.005,0.6858044337204582
Agency MBS,24,0.0625,0.005,0.9154867870356503
Agency MBS,36,0.0625,0.005,1.3599516933538656
Agency MBS,48,0.0625,0.005,1.784624254673117
Agency MBS,60,0.0625,0.005,2.1920039304273478
Agency MBS,72,0.0625,0.005,2.58350558905209
Agency MBS,84,0.0625,0.005,2.960535897884099
Agency MBS,120,0.0625,0.005,4.013653648056246
Agency MBS,180,0.0625,0.005,5.54395188805483
Agency MBS,240,0.0625,0.005,6.829516909903327
Agency MBS,360,0.0625,0.005,8.76620516563216
Agency MBS,18,0.0625,0.0075,0.6712787545521116
Agency MBS,24,0.0625,0.0075,0.8896124336231361
Agency MBS,36,0.0625,0.0075,1.3013903313072945
Agency MBS,48,0.0625,0.0075,1.6844871468020892
Agency MBS,60,0.0625,0.0075,2.0432748389808615
Agency MBS,72,0.0625,0.0075,2.380108223459288
Agency MBS,84,0.0625,0.0075,2.6979999268195924
Agency MBS,120,0.0625,0.0075,3.553233028332094
Agency MBS,180,0.0625,0.0075,4.717281859957521
Agency MBS,240,0.0625,0.0075,5.629212021023329
Agency MBS,360,0.0625,0.0075,6.896940807303724
Agency MBS,18,0.0625,0.01,0.6574542163534333
Agency MBS,24,0.0625,0.01,0.8645609576524717
Agency MBS,36,0.0625,0.01,1.2483091780662858
Agency MBS,48,0.0625,0.01,1.596367181051822
Agency MBS,60,0.0625,0.01,1.91514245557146
Agency MBS,72,0.0625,0.01,2.2087115539605455
Agency MBS,84,0.0625,0.01,2.480766359533306
Agency MBS,120,0.0625,0.01,3.190812003898968
Agency MBS,180,0.0625,0.01,4.108899195699717
Agency MBS,240,0.0625,0.01,4.791383554967328
Agency MBS,360,0.0625,0.01,5.688427301390592
Agency MBS,18,0.0625,0.0125,0.6449153456810973
Agency MBS,24,0.0625,0.0125,0.8421221042620181
Agency MBS,36,0.0625,0.0125,1.1999306213612808
Agency MBS,48,0.0625,0.0125,1.517706044963098
Agency MBS,60,0.0625,0.0125,1.8033877909193479
Agency MBS,72,0.0625,0.0125,2.061690800003107
Agency MBS,84,0.0625,0.0125,2.298103171849332
Agency MBS,120,0.0625,0.0125,2.8979315690134437
Agency MBS,180,0.0625,0.0125,3.6426111346213363
Agency MBS,240,0.0625,0.0125,4.173820480976765
Agency MBS,360,0.0625,0.0125,4.843887483740831
Agency MBS,18,0.0625,0.015,0.6327366586318726
Agency MBS,24,0.0625,0.015,0.8196553231653253
Agency MBS,36,0.0625,0.015,1.1555758664506055
Agency MBS,48,0.0625,0.015,1.44747377034919
Agency MBS,60,0.0625,0.015,1.7050790750668379
Agency MBS,72,0.0625,0.015,1.9349153080409855
Agency MBS,84,0.0625,0.015,2.1419672900423197
Agency MBS,120,0.0625,0.015,2.6569324470201585
Agency MBS,180,0.0625,0.015,3.2737554730367644
Agency MBS,240,0.0625,0.015,3.7000823121145197
Agency MBS,360,0.0625,0.015,4.220908856729465
Agency MBS,18,0.0625,0.0175,0.620907248680523
Agency MBS,24,0.0625,0.0175,0.8001481766820637
Agency MBS,36,0.0625,0.0175,1.1146502802308818
Agency MBS,48,0.0625,0.0175,1.3833198512045461
Agency MBS,60,0.0625,0.0175,1.617764821382113
Agency MBS,72,0.0625,0.0175,1.823788172796222
Agency MBS,84,0.0625,0.0175,2.0068856424038732
Agency MBS,120,0.0625,0.0175,2.45399258986572
Agency MBS,180,0.0625,0.0175,2.9751452511193004
Agency MBS,240,0.0625,0.0175,3.3253146058187624
Agency MBS,360,0.0625,0.0175,3.7424202820693186
Agency MBS,18,0.0625,0.02,0.6090697460083615
Agency MBS,24,0.0625,0.02,0.7813036374907206
Agency MBS,36,0.0625,0.02,1.0766308188700038
Agency MBS,48,0.0625,0.02,1.3259860885396437
Agency MBS,60,0.0625,0.02,1.539383531304293
Agency MBS,72,0.0625,0.02,1.725642881154483
Agency MBS,84,0.0625,0.02,1.88925521383133
Agency MBS,120,0.0625,0.02,2.282093356178374
Agency MBS,180,0.0625,0.02,2.7282897211851993
Agency MBS,240,0.0625,0.02,3.0213672821202002
Agency MBS,360,0.0625,0.02,3.363917933261982
Agency MBS,18,0.0625,0.0225,0.5988299658631633
Agency MBS,24,0.0625,0.0225,0.7624983263531192
Agency MBS,36,0.0625,0.0225,1.0428683801901506
Agency MBS,48,0.0625,0.0225,1.2736380756298373
Agency MBS,60,0.0625,0.0225,1.4697258493524732
Agency MBS,72,0.0625,0.0225,1.6382395456708068
Agency MBS,84,0.0625,0.0225,1.7847770612924776
Agency MBS,120,0.0625,0.0225,2.1336982482634625
Agency MBS,180,0.0625,0.0225,2.520492687616591
Agency MBS,240,0.0625,0.0225,2.769887859994378
Agency MBS,360,0.0625,0.0225,3.0563516933366763
Agency MBS,18,0.0625,0.025,0.588863655138225
Agency MBS,24,0.0625,0.025,0.7460548649480897
Agency MBS,36,0.0625,0.025,1.0102772779550413
Agency MBS,48,0.0625,0.025,1.2256315316962958
Agency MBS,60,0.0625,0.025,1.406518569065927
Agency MBS,72,0.0625,0.025,1.5596865261226058
Agency MBS,84,0.0625,0.025,1.6925082302377765
Agency MBS,120,0.0625,0.025,2.0043278392479995
Agency MBS,180,0.0625,0.025,2.3435090482103744
Agency MBS,240,0.0625,0.025,2.5585062969855024
Agency MBS,360,0.0625,0.025,2.802176911371493
Agency MBS,18,0.0625,0.0275,0.5791630352866625
Agency MBS,24,0.0625,0.0275,0.7301378591476251
Agency MBS,36,0.0625,0.0275,0.979452737767519
Agency MBS,48,0.0625,0.0275,1.1813998747816623
Agency MBS,60,0.0625,0.0275,1.3481314881077084
Agency MBS,72,0.0625,0.0275,1.489761630813904
Agency MBS,84,0.0625,0.0275,1.6108893059824176
Agency MBS,120,0.0625,0.0275,1.8902967859878865
Agency MBS,180,0.0625,0.0275,2.191095789982016
Agency MBS,240,0.0625,0.0275,2.378529556755326
Agency MBS,360,0.0625,0.0275,2.5884572890702633
Agency MBS,18,0.0625,0.03,0.5681429324654187
Agency MBS,24,0.0625,0.03,0.7138217098218157
Agency MBS,36,0.0625,0.03,0.9524944359038471
Agency MBS,48,0.0625,0.03,1.1404431538111275
Agency MBS,60,0.0625,0.03,1.295686725120743
Agency MBS,72,0.0625,0.03,1.4252453567052061
Agency MBS,84,0.0625,0.03,1.5364361017866512
Agency MBS,120,0.0625,0.03,1.7899081921626498
Agency MBS,180,0.0625,0.03,2.057465829188015
Agency MBS,240,0.0625,0.03,2.222926627953029
Agency MBS,360,0.0625,0.03,2.405798369716629
Agency MBS,18,0.0625,0.0325,0.5597359131233173
Agency MBS,24,0.0625,0.0325,0.6998925718241811
Agency MBS,36,0.0625,0.0325,0.9254442722750618
Agency MBS,48,0.0625,0.0325,1.1039671504219264
Agency MBS,60,0.0625,0.0325,1.2474878928858715
Agency MBS,72,0.0625,0.0325,1.3675631945628897
Agency MBS,84,0.0625,0.0325,1.4697908935253023
Agency MBS,120,0.0625,0.0325,1.7001625566963912
Agency MBS,180,0.0625,0.0325,1.9410034753571788
Agency MBS,240,0.0625,0.0325,2.087675328242256
Agency MBS,360,0.0625,0.0325,2.2484019389826004
Agency MBS,18,0.0625,0.035,0.5515369291928498
Agency MBS,24,0.0625,0.035,0.6863827779855122
Agency MBS,36,0.0625,0.035,0.9017521667765979
Agency MBS,48,0.0625,0.035,1.0688404981571415
Agency MBS,60,0.0625,0.035,1.2030166918203393
Agency MBS,72,0.0625,0.035,1.314692275325553
Agency MBS,84,0.0625,0.035,1.408204172589918
Agency MBS,120,0.0625,0.035,1.6194204841392077
Agency MBS,180,0.0625,0.035,1.8369898137225709
Agency MBS,240,0.0625,0.035,1.9685207671370184
Agency MBS,360,0.0625,0.035,2.11150481476966
Agency MBS,18,0.065,0.005,0.6860682379717016
Agency MBS,24,0.065,0.005,0.9159817125809978
Agency MBS,36,0.065,0.005,1.3610430596967527
Agency MBS,48,0.065,0.005,1.7864350111097684
Agency MBS,60,0.065,0.005,2.1945698011158288
Agency MBS,72,0.065,0.005,2.5868405397849794
Agency MBS,84,0.065,0.005,2.964563328441535
Agency MBS,120,0.065,0.005,4.018970320056118
Agency MBS,180,0.065,0.005,5.546944958445116
Agency MBS,240,0.065,0.005,6.823217430531197
Agency MBS,360,0.065,0.005,8.720384275496968
Agency MBS,18,0.065,0.0075,0.6715191524714154
Agency MBS,24,0.065,0.0075,0.890052869279924
Agency MBS,36,0.065,0.0075,1.3023149971651862
Agency MBS,48,0.065,0.0075,1.6859509158408281
Agency MBS,60,0.065,0.0075,2.0452392039653433
Agency MBS,72,0.065,0.0075,2.382525415442815
Agency MBS,84,0.065,0.0075,2.7007304350299735
Agency MBS,120,0.065,0.0075,3.5558534812366567
Agency MBS,180,0.065,0.0075,4.715845375968355
Agency MBS,240,0.065,0.0075,5.618378431692535
Agency MBS,360,0.065,0.0075,6.855597737306758
Agency MBS,18,0.065,0.01,0.657678608681027
Agency MBS,24,0.065,0.01,0.8649601196976016
Agency MBS,36,0.065,0.01,1.2490969952337188
Agency MBS,48,0.065,0.01,1.597530862797934
Agency MBS,60,0.065,0.01,1.9166275248390414
Agency MBS,72,0.065,0.01,2.2104504973237344
Agency MBS,84,0.065,0.01,2.4826014600179276
Agency MBS,120,0.065,0.01,3.191922645560274
Agency MBS,180,0.065,0.01,4.105198070364057
Agency MBS,240,0.065,0.01,4.779511675032426
Agency MBS,360,0.065,0.01,5.653445952003403
Agency MBS,18,0.065,0.0125,0.6451212188645158
Agency MBS,24,0.065,0.0125,0.8424774441200974
Agency MBS,36,0.065,0.0125,1.2006063016519881
Agency MBS,48,0.065,0.0125,1.5186704393416637
Agency MBS,60,0.065,0.0125,1.8039612994514764
Agency MBS,72,0.065,0.0125,2.0629632545534196
Agency MBS,84,0.065,0.0125,2.299265921175507
Agency MBS,120,0.065,0.0125,2.8981708149243715
Agency MBS,180,0.065,0.0125,3.6380718250744266
Agency MBS,240,0.065,0.0125,4.162351007259261
Agency MBS,360,0.065,0.0125,4.814444050108231
Agency MBS,18,0.065,0.015,0.6329247474262618
Agency MBS,24,0.065,0.015,0.8199813938596319
Agency MBS,36,0.065,0.015,1.15615980685325
Agency MBS,48,0.065,0.015,1.4482457678536382
Agency MBS,60,0.065,0.015,1.70594574109564
Agency MBS,72,0.065,0.015,1.9357912182817951
Agency MBS,84,0.065,0.015,2.1426834302667683
Agency MBS,120,0.065,0.015,2.6560682166063208
Agency MBS,180,0.065,0.015,3.2693179084472455
Agency MBS,240,0.065,0.015,3.6893693943518517
Agency MBS,360,0.065,0.015,4.195950971360209
Agency MBS,18,0.065,0.0175,0.6210782621336824
Agency MBS,24,0.065,0.0175,0.8004389689172787
Agency MBS,36,0.065,0.0175,1.115159254619045
Agency MBS,48,0.065,0.0175,1.3839835401587406
Agency MBS,60,0.065,0.0175,1.6184423182611125
Agency MBS,72,0.065,0.0175,1.8243775045271642
Agency MBS,84,0.065,0.0175,2.0073190404553505
Agency MBS,120,0.065,0.0175,2.4533105114956615
Agency MBS,180,0.065,0.0175,2.9706478514459564
Agency MBS,240,0.065,0.0175,3.315470542123217
Agency MBS,360,0.065,0.0175,3.721388064657745
Agency MBS,18,0.065,0.02,0.6092336864750006
Agency MBS,24,0.065,0.02,0.7815608135922617
Agency MBS,36,0.065,0.02,1.077078558358324
Agency MBS,48,0.065,0.02,1.3265272763409044
Agency MBS,60,0.065,0.02,1.5399269761239445
Agency MBS,72,0.065,0.02,1.7260305344013185
Agency MBS,84,0.065,0.02,1.889412697130112
Agency MBS,120,0.065,0.02,2.2810846404235234
Agency MBS,180,0.065,0.02,2.723499502174157
Agency MBS,240,0.065,0.02,3.0122913092413364
Agency MBS,360,0.065,0.02,3.3456966395670786
Agency MBS,18,0.065,0.0225,0.598980392069609
Agency MBS,24,0.065,0.0225,0.7627400255744329
Agency MBS,36,0.065,0.0225,1.0432369708972289
Agency MBS,48,0.065,0.0225,1.2740808385155193
Agency MBS,60,0.065,0.0225,1.470110515404783
Agency MBS,72,0.065,0.0225,1.6384904920837478
Agency MBS,84,0.065,0.0225,1.7848580735158108
Agency MBS,120,0.065,0.0225,2.131855516855499
Agency MBS,180,0.065,0.0225,2.516380005971959
Agency MBS,240,0.065,0.0225,2.7620908879931982
Agency MBS,360,0.065,0.0225,3.0404592401354473
Agency MBS,18,0.065,0.025,0.5890010791428321
Agency MBS,24,0.065,0.025,0.7462694397190344
Agency MBS,36,0.065,0.025,1.0106065457962592
Agency MBS,48,0.065,0.025,1.225995830207571
Agency MBS,60,0.065,0.025,1.4070232303024304
Agency MBS,72,0.065,0.025,1.5598498960557938
Agency MBS,84,0.065,0.025,1.6924687260290001
Agency MBS,120,0.065,0.025,2.0031210960832206
Agency MBS,180,0.065,0.025,2.3396249134305482
Agency MBS,240,0.065,0.025,2.5514578623727977
Agency MBS,360,0.065,0.025,2.7881358363644675
Agency MBS,18,0.065,0.0275,0.5792879521641741
Agency MBS,24,0.065,0.0275,0.7303265413084999
Agency MBS,36,0.065,0.0275,0.9797502953955785
Agency MBS,48,0.065,0.0275,1.1817021943278183
Agency MBS,60,0.065,0.0275,1.348361453205933
Agency MBS,72,0.065,0.0275,1.4897886081005167
Agency MBS,84,0.065,0.0275,1.610674921288818
Agency MBS,120,0.065,0.0275,1.8891336275908428
Agency MBS,180,0.065,0.0275,2.1868831502598822
Agency MBS,240,0.065,0.0275,2.372150504441199
Agency MBS,360,0.065,0.0275,2.575956784103173
Agency MBS,18,0.065,0.03,0.5682657770262579
Agency MBS,24,0.065,0.03,0.714003963619248
